type,route,lang,file,line_start,line_end,text
text:line,(global),vi,src/data/source_data.txt,517,517,động của quy luật giá trị.
text:line,(global),vi,src/data/source_data.txt,518,518,Quy luật giá trị yêu cầu việc sản xuất và trao đổi hàng hóa
text:line,(global),vi,src/data/source_data.txt,519,519,phải được tiến hành trên cơ sở của hao phí lao động xã hội cần
text:line,(global),vi,src/data/source_data.txt,520,520,"thiết. Theo yêu cầu của quy luật giá trị, người sản xuất muốn bán"
text:line,(global),vi,src/data/source_data.txt,521,521,"được hàng hóa trên thị trường, muốn được xã hội thừa nhận sản"
text:line,(global),vi,src/data/source_data.txt,522,522,phẩm thì lượng giá trị của một hàng hoá cá biệt phải phù hợp với
text:line,(global),vi,src/data/source_data.txt,523,523,"thời gian lao động xã hội cần thiết. Vì vậy, họ phải luôn luôn tìm"
text:line,(global),vi,src/data/source_data.txt,524,524,cách hạ thấp hao phí lao động cá biệt xuống nhỏ hơn hoặc bằng
text:line,(global),vi,src/data/source_data.txt,525,525,"hao phí lao động xã hội cần thiết. Trong lĩnh vực trao đổi, phải tiến"
text:line,(global),vi,src/data/source_data.txt,526,526,"hành theo nguyên tắc ngang giá, lấy giá trị xã hội làm cơ sở, không"
text:line,(global),vi,src/data/source_data.txt,527,527,dựa trên giá trị cá biệt.
text:line,(global),vi,src/data/source_data.txt,528,528,Quy luật giá trị hoạt động và phát huy tác dụng thông qua sự
text:line,(global),vi,src/data/source_data.txt,529,529,"vận động của giá cả xung quanh giá trị, dưới sự tác động của quan"
text:line,(global),vi,src/data/source_data.txt,530,530,hệ cung - cầu. Giá cả thị trường lên xuống xoay quanh giá trị hàng
text:line,(global),vi,src/data/source_data.txt,531,531,hóa trở thành cơ chế tác động của quy luật giá trị. Thông qua sự vận
text:line,(global),vi,src/data/source_data.txt,532,532,động của giá cả thị trường sẽ thấy được sự hoạt động của quy luật
text:line,(global),vi,src/data/source_data.txt,533,533,giá trị. Những người sản xuất và trao đổi hàng hóa phải tuân theo
text:line,(global),vi,src/data/source_data.txt,534,534,"mệnh lệnh của giá cả thị trường. Trong nền kinh tế hàng hóa, quy"
text:line,(global),vi,src/data/source_data.txt,535,535,luật giá trị có những tác động cơ bản sau:
text:line,(global),vi,src/data/source_data.txt,536,536,"Thứ nhất, điều tiết sản xuất và lưu thông hàng hóa."
text:line,(global),vi,src/data/source_data.txt,537,537,"Trong sản xuất, thông qua sự biến động của giá cả, người sản"
text:line,(global),vi,src/data/source_data.txt,538,538,xuất sẽ biết được tình hình cung - cầu về hàng hóa đó và quyết
text:line,(global),vi,src/data/source_data.txt,539,539,định phương án sản xuất. Nếu giá cả hàng hóa bằng hoặc lớn hơn
text:line,(global),unknown,src/data/source_data.txt,540,540,60
text:line,(global),vi,src/data/source_data.txt,541,541,"giá trị thì việc sản xuất nên được tiếp tục, mở rộng. Tư liệu sản"
text:line,(global),vi,src/data/source_data.txt,542,542,"xuất, sức lao động sẽ được tự phát dịch chuyển vào ngành đang có"
text:line,(global),vi,src/data/source_data.txt,543,543,giá cả cao.
text:line,(global),vi,src/data/source_data.txt,544,544,"Trong lưu thông, quy luật giá trị điều tiết hàng hóa từ nơi có giá"
text:line,(global),vi,src/data/source_data.txt,545,545,"cả thấp đến nơi có giá cả cao, từ nơi cung lớn hơn cầu đến nơi cung"
text:line,(global),vi,src/data/source_data.txt,546,546,"nhỏ hơn cầu. Thông qua mệnh lệnh của giá cả thị trường, hàng hoá ở"
text:line,(global),vi,src/data/source_data.txt,547,547,"nơi có giá cả thấp được thu hút, chảy đến nơi có giá cả cao hơn, góp"
text:line,(global),vi,src/data/source_data.txt,548,548,"phần làm cho cung - cầu hàng hoá giữa các vùng được cân bằng,"
text:line,(global),vi,src/data/source_data.txt,549,549,"phân phối lại thu nhập giữa các vùng, miền, điều chỉnh sức mua của"
text:line,(global),vi,src/data/source_data.txt,550,550,"thị trường (nếu giá cao thì mua ít, giá thấp thì mua nhiều)..."
text:line,(global),vi,src/data/source_data.txt,551,551,"Thứ hai, kích thích cải tiến kỹ thuật, hợp lý hóa sản xuất"
text:line,(global),vi,src/data/source_data.txt,552,552,nhằm tăng năng suất lao động.
text:line,(global),vi,src/data/source_data.txt,553,553,"Trên thị trường, hàng hóa được trao đổi theo giá trị xã hội."
text:line,(global),vi,src/data/source_data.txt,554,554,"Người sản xuất có giá trị cá biệt nhỏ hơn giá trị xã hội, khi bán"
text:line,(global),vi,src/data/source_data.txt,555,555,"theo giá trị xã hội sẽ thu được nhiều lợi nhuận hơn. Ngược lại,"
text:line,(global),vi,src/data/source_data.txt,556,556,người sản xuất có giá trị cá biệt lớn hơn giá trị xã hội sẽ gặp bất lợi
text:line,(global),vi,src/data/source_data.txt,557,557,hoặc thua lỗ. Để đứng vững trong cạnh tranh và tránh không bị phá
text:line,(global),vi,src/data/source_data.txt,558,558,"sản, người sản xuất phải luôn tìm cách làm cho giá trị cá biệt hàng"
text:line,(global),vi,src/data/source_data.txt,559,559,"hóa của mình nhỏ hơn hoặc bằng giá trị xã hội. Muốn vậy, phải cải"
text:line,(global),vi,src/data/source_data.txt,560,560,"tiến kỹ thuật, áp dụng công nghệ mới, đổi mới phương pháp quản"
text:line,(global),vi,src/data/source_data.txt,561,561,"lý, thực hiện tiết kiệm... Kết quả, lực lượng sản xuất ngày càng"
text:line,(global),vi,src/data/source_data.txt,562,562,"phát triển, năng suất lao động xã hội tăng lên, chi phí sản xuất hàng"
text:line,(global),vi,src/data/source_data.txt,563,563,"hóa giảm xuống. Trong lưu thông, để bán được nhiều hàng hóa,"
text:line,(global),vi,src/data/source_data.txt,564,564,"người sản xuất phải không ngừng tăng chất lượng phục vụ, quảng"
text:line,(global),vi,src/data/source_data.txt,565,565,"cáo, tổ chức tốt khâu bán hàng... làm cho quá trình lưu thông được"
text:line,(global),vi,src/data/source_data.txt,566,566,"hiệu quả cao hơn, nhanh chóng, thuận tiện với chi phí thấp nhất."
text:line,(global),vi,src/data/source_data.txt,567,567,"Thứ ba, phân hoá những người sản xuất thành những người"
text:line,(global),vi,src/data/source_data.txt,568,568,"giàu, người nghèo một cách tự nhiên."
text:line,(global),unknown,src/data/source_data.txt,569,569,61
text:line,(global),vi,src/data/source_data.txt,570,570,"Trong quá trình cạnh tranh, những người sản xuất nhạy bén với"
text:line,(global),vi,src/data/source_data.txt,571,571,"thị trường, trình độ năng lực giỏi, sản xuất với hao phí cá biệt thấp"
text:line,(global),vi,src/data/source_data.txt,572,572,"hơn mức hao phí chung của xã hội sẽ trở nên giàu có. Ngược lại,"
text:line,(global),vi,src/data/source_data.txt,573,573,"những người do hạn chế về vốn, kinh nghiệm sản xuất thấp kém,"
text:line,(global),vi,src/data/source_data.txt,574,574,trình độ công nghệ lạc hậu... thì giá trị cá biệt sẽ cao hơn giá trị xã
text:line,(global),vi,src/data/source_data.txt,575,575,"hội và dễ lâm vào tình trạng thua lỗ, dẫn đến phá sản, thậm chí phải"
text:line,(global),vi,src/data/source_data.txt,576,576,"đi làm thuê. Trong nền kinh tế thị trường thuần túy, chạy theo lợi ích"
text:line,(global),vi,src/data/source_data.txt,577,577,"cá nhân, đầu cơ, gian lận, khủng hoảng kinh tế... là những yếu tố có"
text:line,(global),vi,src/data/source_data.txt,578,578,thể làm tăng thêm tác động phân hóa sản xuất cùng những tiêu cực
text:line,(global),vi,src/data/source_data.txt,579,579,về kinh tế - xã hội khác.
text:line,(global),vi,src/data/source_data.txt,580,580,"Tóm lại, quy luật giá trị vừa có tác dụng đào thải cái lạc hậu, lỗi"
text:line,(global),vi,src/data/source_data.txt,581,581,"thời, kích thích sự tiến bộ, làm cho lực lượng sản xuất phát triển"
text:line,(global),vi,src/data/source_data.txt,582,582,"mạnh mẽ; vừa có tác dụng lựa chọn, đánh giá người sản xuất, bảo"
text:line,(global),vi,src/data/source_data.txt,583,583,đảm sự bình đẳng đối với người sản xuất; vừa có cả những tác động
text:line,(global),vi,src/data/source_data.txt,584,584,tích cực lẫn tiêu cực. Các tác động đó diễn ra một cách khách quan
text:line,(global),vi,src/data/source_data.txt,585,585,trên thị trường.
text:line,(global),vi,src/data/source_data.txt,586,586,* Quy luật cung - cầu
text:line,(global),vi,src/data/source_data.txt,587,587,Quy luật cung - cầu là quy luật kinh tế điều tiết quan hệ
text:line,(global),vi,src/data/source_data.txt,588,588,giữa cung (bên bán) và cầu (bên mua) hàng hóa trên thị trường.
text:line,(global),vi,src/data/source_data.txt,589,589,Quy luật này đòi hỏi cung - cầu phải có sự thống nhất.
text:line,(global),vi,src/data/source_data.txt,590,590,"Trên thị trường, cung - cầu có mối quan hệ hữu cơ với nhau,"
text:line,(global),vi,src/data/source_data.txt,591,591,thường xuyên tác động lẫn nhau và ảnh hưởng trực tiếp đến giá cả. Nếu
text:line,(global),vi,src/data/source_data.txt,592,592,"cung lớn hơn cầu thì giá cả thấp hơn giá trị; ngược lại, nếu cung nhỏ"
text:line,(global),vi,src/data/source_data.txt,593,593,hơn cầu thì giá cả cao hơn giá trị; nếu cung bằng cầu thì giá cả bằng với
text:line,(global),vi,src/data/source_data.txt,594,594,giá trị. Đây là sự tác động phức tạp theo nhiều hướng và nhiều mức độ
text:line,(global),vi,src/data/source_data.txt,595,595,khác nhau.
text:line,(global),vi,src/data/source_data.txt,596,596,Quy luật cung - cầu có tác dụng điều tiết quan hệ giữa sản
text:line,(global),unknown,src/data/source_data.txt,597,597,62
text:line,(global),vi,src/data/source_data.txt,598,598,xuất và lưu thông hàng hoá; làm thay đổi cơ cấu và quy mô thị
text:line,(global),vi,src/data/source_data.txt,599,599,"trường, ảnh hưởng tới giá cả của hàng hóa. Căn cứ vào quan hệ"
text:line,(global),vi,src/data/source_data.txt,600,600,"cung - cầu, có thể dự đoán xu thế biến động của giá cả. Ở đâu có"
text:line,(global),vi,src/data/source_data.txt,601,601,thị trường thì ở đó quy luật cung - cầu tồn tại và hoạt động một
text:line,(global),vi,src/data/source_data.txt,602,602,cách khách quan. Nếu nhận thức được chúng thì có thể vận dụng
text:line,(global),vi,src/data/source_data.txt,603,603,"để tác động đến hoạt động sản xuất, kinh doanh theo hướng có lợi"
text:line,(global),vi,src/data/source_data.txt,604,604,cho quá trình sản xuất. Nhà nước có thể vận dụng quy luật cung -
text:line,(global),vi,src/data/source_data.txt,605,605,"cầu thông qua các chính sách, các biện pháp kinh tế như giá cả,"
text:line,(global),vi,src/data/source_data.txt,606,606,"lợi nhuận, tín dụng, hợp đồng kinh tế, thuế, thay đổi cơ cấu tiêu"
text:line,(global),vi,src/data/source_data.txt,607,607,"dùng... để tác động vào các hoạt động kinh tế, duy trì những tỷ lệ"
text:line,(global),vi,src/data/source_data.txt,608,608,cân đối cung - cầu một cách lành mạnh và hợp lý.
text:line,(global),vi,src/data/source_data.txt,609,609,* Quy luật lưu thông tiền tệ
text:line,(global),vi,src/data/source_data.txt,610,610,Quy luật lưu thông tiền tệ yêu cầu việc lưu thông tiền tệ phải
text:line,(global),vi,src/data/source_data.txt,611,611,căn cứ trên yêu cầu của lưu thông hàng hóa và dịch vụ.
text:line,(global),vi,src/data/source_data.txt,612,612,"Theo yêu cầu của quy luật, việc đưa số lượng tiền cần thiết"
text:line,(global),vi,src/data/source_data.txt,613,613,cho lưu thông trong mỗi thời kỳ nhất định phải thống nhất với lưu
text:line,(global),vi,src/data/source_data.txt,614,614,thông hàng hóa. Việc không ăn khớp giữa lưu thông tiền tệ với lưu
text:line,(global),vi,src/data/source_data.txt,615,615,thông hàng hóa có thể dẫn tới trì trệ hoặc lạm phát.
text:line,(global),vi,src/data/source_data.txt,616,616,"Về nguyên lý, số lượng tiền cần thiết cho lưu thông hàng hóa ở"
text:line,(global),vi,src/data/source_data.txt,617,617,mỗi thời kỳ nhất định được xác định bằng công thức tổng quát sau:
text:line,(global),en,src/data/source_data.txt,618,618,M =
text:line,(global),en,src/data/source_data.txt,619,619,P. Q
text:line,(global),en,src/data/source_data.txt,620,620,V
text:line,(global),vi,src/data/source_data.txt,621,621,Trong đó:
text:line,(global),vi,src/data/source_data.txt,622,622,M là số lượng tiền cần thiết cho lưu thông trong một thời gian
text:line,(global),vi,src/data/source_data.txt,623,623,nhất định;
text:line,(global),vi,src/data/source_data.txt,624,624,P là mức giá cả;
text:line,(global),vi,src/data/source_data.txt,625,625,"Q là khối lượng hàng hóa, dịch vụ đưa ra lưu thông;"
text:line,(global),unknown,src/data/source_data.txt,626,626,63
text:line,(global),vi,src/data/source_data.txt,627,627,V là số vòng lưu thông của đồng tiền.
text:line,(global),vi,src/data/source_data.txt,628,628,"Như vậy, khối lượng tiền cần thiết cho lưu thông tỷ lệ thuận với"
text:line,(global),vi,src/data/source_data.txt,629,629,tổng số giá cả hàng hóa được đưa ra thị trường và tỷ lệ nghịch với
text:line,(global),vi,src/data/source_data.txt,630,630,tốc độ lưu thông của tiền tệ. Quy luật này có ý nghĩa chung cho các
text:line,(global),vi,src/data/source_data.txt,631,631,nền sản xuất hàng hóa.
text:line,(global),vi,src/data/source_data.txt,632,632,"Khi lưu thông hàng hóa phát triển, việc thanh toán không dùng"
text:line,(global),vi,src/data/source_data.txt,633,633,tiền mặt trở nên phổ biến thì số lượng tiền cần thiết cho lưu thông
text:line,(global),vi,src/data/source_data.txt,634,634,được xác định như sau:
text:line,(global),en,src/data/source_data.txt,635,635,M =
text:line,(global),unknown,src/data/source_data.txt,636,636,P. Q − (G1 + G2) + G3
text:line,(global),en,src/data/source_data.txt,637,637,V
text:line,(global),vi,src/data/source_data.txt,638,638,Trong đó:
text:line,(global),vi,src/data/source_data.txt,639,639,P.Q là tổng giá cả hàng hóa;
text:line,(global),vi,src/data/source_data.txt,640,640,G1 là tổng giá cả hàng hóa bán chịu;
text:line,(global),vi,src/data/source_data.txt,641,641,G2 là tổng giá cả hàng hóa khấu trừ cho nhau;
text:line,(global),vi,src/data/source_data.txt,642,642,G3 là tổng giá cả hàng hóa đến kỳ thanh toán;
text:line,(global),vi,src/data/source_data.txt,643,643,V là số vòng quay trung bình của tiền tệ.
text:line,(global),vi,src/data/source_data.txt,644,644,Nội dung nêu trên mang tính nguyên lý: trong điều kiện nền
text:line,(global),vi,src/data/source_data.txt,645,645,kinh tế thị trường ngày nay việc xác định lượng tiền cần thiết cho
text:line,(global),vi,src/data/source_data.txt,646,646,lưu thông trở nên phức tạp hơn song không vượt ra ngoài khuôn
text:line,(global),vi,src/data/source_data.txt,647,647,khổ nguyên lý nêu trên.
text:line,(global),vi,src/data/source_data.txt,648,648,"Khi tiền giấy ra đời, nếu được phát hành quá nhiều sẽ làm cho"
text:line,(global),vi,src/data/source_data.txt,649,649,"đồng tiền bị mất giá trị, giá cả hàng hóa tăng lên dẫn đến lạm phát."
text:line,(global),vi,src/data/source_data.txt,650,650,"Bởi vậy, nhà nước không thể in và phát hành tiền giấy một cách"
text:line,(global),vi,src/data/source_data.txt,651,651,tùy tiện mà phải tuân theo nguyên lý của quy luật lưu thông tiền tệ.
text:line,(global),vi,src/data/source_data.txt,652,652,* Quy luật cạnh tranh
text:line,(global),vi,src/data/source_data.txt,653,653,Quy luật cạnh tranh là quy luật kinh tế điều tiết một cách
text:line,(global),vi,src/data/source_data.txt,654,654,khách quan mối quan hệ ganh đua kinh tế giữa các chủ thể trong
text:line,(global),vi,src/data/source_data.txt,655,655,"sản xuất và trao đổi hàng hoá. Quy luật cạnh tranh yêu cầu, khi đã"
text:line,(global),vi,src/data/source_data.txt,656,656,"tham gia thị trường, các chủ thể sản xuất kinh doanh, bên cạnh sự"
text:line,(global),vi,src/data/source_data.txt,657,657,"hợp tác, luôn phải chấp nhận cạnh tranh."
text:line,(global),vi,src/data/source_data.txt,658,658,Cạnh tranh là sự ganh đua giữa những chủ thể kinh tế với nhau
text:line,(global),vi,src/data/source_data.txt,659,659,nhằm có được những ưu thế về sản xuất cũng như tiêu thụ và thông
text:line,(global),vi,src/data/source_data.txt,660,660,qua đó thu được lợi ích tối đa.
text:line,(global),vi,src/data/source_data.txt,661,661,Kinh tế thị trường càng phát triển thì cạnh tranh trên thị
text:line,(global),vi,src/data/source_data.txt,662,662,"trường càng trở nên thường xuyên, quyết liệt hơn. Trong nền"
text:line,(global),vi,src/data/source_data.txt,663,663,"kinh tế thị trường, cạnh tranh có thể diễn ra giữa các chủ thể"
text:line,(global),vi,src/data/source_data.txt,664,664,"trong nội bộ ngành, cũng có thể diễn ra giữa các chủ thể thuộc"
text:line,(global),vi,src/data/source_data.txt,665,665,các ngành khác nhau.
text:line,(global),vi,src/data/source_data.txt,666,666,- Cạnh tranh trong nội bộ ngành
text:line,(global),vi,src/data/source_data.txt,667,667,Cạnh tranh trong nội bộ ngành là cạnh tranh giữa các chủ thể
text:line,(global),vi,src/data/source_data.txt,668,668,kinh doanh trong cùng một ngành hàng hóa. Đây là một trong
text:line,(global),vi,src/data/source_data.txt,669,669,những phương thức để thực hiện lợi ích của doanh nghiệp trong
text:line,(global),vi,src/data/source_data.txt,670,670,cùng một ngành sản xuất.
text:line,(global),vi,src/data/source_data.txt,671,671,Biện pháp cạnh tranh là các doanh nghiệp ra sức cải tiến kỹ
text:line,(global),vi,src/data/source_data.txt,672,672,"thuật, đổi mới công nghệ, hợp lý hóa sản xuất, tăng năng suất lao"
text:line,(global),vi,src/data/source_data.txt,673,673,"động để hạ thấp giá trị cá biệt của hàng hóa, làm cho giá trị hàng"
text:line,(global),vi,src/data/source_data.txt,674,674,hoá của doanh nghiệp sản xuất ra thấp hơn giá trị xã hội của hàng
text:line,(global),vi,src/data/source_data.txt,675,675,hoá đó.
text:line,(global),vi,src/data/source_data.txt,676,676,Kết quả của cạnh tranh trong nội bộ ngành là hình thành giá trị
text:line,(global),vi,src/data/source_data.txt,677,677,thị trường của từng loại hàng hoá. Cùng một loại hàng hóa được
text:line,(global),vi,src/data/source_data.txt,678,678,"sản xuất ra trong các doanh nghiệp sản xuất khác nhau, do điều"
text:line,(global),vi,src/data/source_data.txt,679,679,"kiện sản xuất (điều kiện trang bị kỹ thuật, trình độ tổ chức sản xuất,"
text:line,(global),vi,src/data/source_data.txt,680,680,"trình độ tay nghề của người lao động...) khác nhau, cho nên hàng"
text:line,(global),vi,src/data/source_data.txt,681,681,"hoá sản xuất ra có giá trị cá biệt khác nhau, nhưng trên thị trường"
text:line,(global),unknown,src/data/source_data.txt,682,682,64
text:line,(global),unknown,src/data/source_data.txt,683,683,65
text:line,(global),vi,src/data/source_data.txt,684,684,các hàng hoá được trao đổi theo giá trị mà thị trường chấp nhận.
text:line,(global),vi,src/data/source_data.txt,685,685,"Theo C. Mác, ""Một mặt, phải coi giá trị thị trường là giá trị"
text:line,(global),vi,src/data/source_data.txt,686,686,trung bình của những hàng hoá được sản xuất ra trong một khu vực
text:line,(global),vi,src/data/source_data.txt,687,687,"sản xuất nào đó; mặt khác, lại phải coi giá trị thị trường là giá trị cá"
text:line,(global),vi,src/data/source_data.txt,688,688,biệt của những hàng hoá được sản xuất ra trong những điều kiện
text:line,(global),vi,src/data/source_data.txt,689,689,trung bình của khu vực đó và chiếm một khối lượng lớn trong tổng
text:line,(global),vi,src/data/source_data.txt,690,690,"số những sản phẩm của khu vực này""1"
text:line,(global),vi,src/data/source_data.txt,692,692,- Cạnh tranh giữa các ngành
text:line,(global),vi,src/data/source_data.txt,693,693,Cạnh tranh giữa các ngành là cạnh tranh giữa các chủ thể sản
text:line,(global),vi,src/data/source_data.txt,694,694,"xuất kinh doanh giữa các ngành khác nhau. Vì vậy, cạnh tranh giữa"
text:line,(global),vi,src/data/source_data.txt,695,695,các ngành cũng trở thành phương thức để thực hiện lợi ích của các
text:line,(global),vi,src/data/source_data.txt,696,696,chủ thể thuộc các ngành sản xuất khác nhau trong điều kiện kinh tế
text:line,(global),vi,src/data/source_data.txt,697,697,thị trường.
text:line,(global),vi,src/data/source_data.txt,698,698,Cạnh tranh giữa các ngành là phương thức để các chủ thể sản
text:line,(global),vi,src/data/source_data.txt,699,699,xuất kinh doanh ở các ngành sản xuất khác nhau tìm kiếm lợi ích
text:line,(global),vi,src/data/source_data.txt,700,700,của mình. Mục đích của cạnh tranh giữa các ngành là nhằm tìm nơi
text:line,(global),vi,src/data/source_data.txt,701,701,đầu tư có lợi nhất.
text:line,(global),vi,src/data/source_data.txt,702,702,Biện pháp cạnh tranh giữa các ngành là các doanh nghiệp tự
text:line,(global),vi,src/data/source_data.txt,703,703,"do di chuyển nguồn lực của mình từ ngành này sang ngành khác,"
text:line,(global),vi,src/data/source_data.txt,704,704,vào các ngành sản xuất kinh doanh khác nhau.
text:line,(global),vi,src/data/source_data.txt,705,705,- Tác động của cạnh tranh trong nền kinh tế thị trường
text:line,(global),vi,src/data/source_data.txt,706,706,+ Những tác động tích cực của cạnh tranh
text:line,(global),vi,src/data/source_data.txt,707,707,"Thứ nhất, cạnh tranh thúc đẩy sự phát triển lực lượng sản xuất."
text:line,(global),vi,src/data/source_data.txt,708,708,"Trong nền kinh tế thị trường, để nâng cao năng lực cạnh tranh,"
text:line,(global),vi,src/data/source_data.txt,710,710,"1. C. Mác và Ph. Ăngghen: Toàn tập, Sđd, t.25, ph.I, tr.271."
text:line,(global),vi,src/data/source_data.txt,711,711,các chủ thể sản xuất kinh doanh không ngừng tìm kiếm và ứng
text:line,(global),vi,src/data/source_data.txt,712,712,"dụng tiến bộ kỹ thuật, công nghệ mới vào sản xuất, từ đó kéo theo"
text:line,(global),vi,src/data/source_data.txt,713,713,"sự đổi mới về trình độ tay nghề, tri thức của người lao động. Kết"
text:line,(global),vi,src/data/source_data.txt,714,714,"quả là, cạnh tranh thúc đẩy lực lượng sản xuất xã hội phát triển"
text:line,(global),vi,src/data/source_data.txt,715,715,nhanh hơn.
text:line,(global),vi,src/data/source_data.txt,716,716,"Thứ hai, cạnh tranh thúc đẩy sự phát triển nền kinh tế thị"
text:line,(global),vi,src/data/source_data.txt,717,717,trường.
text:line,(global),vi,src/data/source_data.txt,718,718,"Trong nền kinh tế thị trường, mọi hành vi của các chủ thể kinh tế"
text:line,(global),vi,src/data/source_data.txt,719,719,"đều hoạt động trong môi trường cạnh tranh. Hơn nữa, mọi hoạt động"
text:line,(global),vi,src/data/source_data.txt,720,720,của các chủ thể kinh tế hoạt động trong nền kinh tế thị trường đều
text:line,(global),vi,src/data/source_data.txt,721,721,"nhằm mục đích thu lợi nhuận tối đa, muốn vậy ngoài việc hợp tác, họ"
text:line,(global),vi,src/data/source_data.txt,722,722,cũng cạnh tranh với nhau để có được những điều kiện thuận lợi trong
text:line,(global),vi,src/data/source_data.txt,723,723,"sản xuất và kinh doanh để thu được lợi nhuận cao nhất. Thông qua đó,"
text:line,(global),vi,src/data/source_data.txt,724,724,nền kinh tế thị trường không ngừng được hoàn thiện hơn.
text:line,(global),vi,src/data/source_data.txt,725,725,"Thứ ba, cạnh tranh là cơ chế điều chỉnh linh hoạt trong việc"
text:line,(global),vi,src/data/source_data.txt,726,726,phân bổ các nguồn lực.
text:line,(global),vi,src/data/source_data.txt,727,727,Nền kinh tế thị trường đòi hỏi việc tiếp cận các nguồn lực phải
text:line,(global),vi,src/data/source_data.txt,728,728,dựa trên nguyên tắc cạnh tranh để phân bổ vào chủ thể có thể sử
text:line,(global),vi,src/data/source_data.txt,729,729,"dụng hiệu quả hơn cả. Theo đó, các chủ thể sản xuất kinh doanh"
text:line,(global),vi,src/data/source_data.txt,730,730,phải thực hiện cạnh tranh để có được cơ hội sử dụng các nguồn lực
text:line,(global),vi,src/data/source_data.txt,731,731,phục vụ cho sản xuất kinh doanh.
text:line,(global),vi,src/data/source_data.txt,732,732,"Thứ tư, cạnh tranh thúc đẩy năng lực thỏa mãn nhu cầu của xã"
text:line,(global),vi,src/data/source_data.txt,733,733,hội.
text:line,(global),vi,src/data/source_data.txt,734,734,"Trong nền kinh tế thị trường, mục đích của các chủ thể kinh tế là"
text:line,(global),vi,src/data/source_data.txt,735,735,lợi nhuận tối đa. Chỉ có những sản phẩm hàng hóa và dịch vụ mà người
text:line,(global),vi,src/data/source_data.txt,736,736,tiêu dùng lựa chọn thì mới bán được và do đó người sản xuất mới có lợi
text:line,(global),unknown,src/data/source_data.txt,737,737,66
text:line,(global),unknown,src/data/source_data.txt,738,738,67
text:line,(global),vi,src/data/source_data.txt,739,739,"nhuận. Vì vậy, những người sản xuất phải tìm mọi cách tạo ra khối"
text:line,(global),vi,src/data/source_data.txt,740,740,"lượng sản phẩm đa dạng, dồi dào, phong phú, chất lượng tốt, giá thành"
text:line,(global),vi,src/data/source_data.txt,741,741,"hạ, làm cho nhu cầu của người tiêu dùng và xã hội được đáp ứng."
text:line,(global),vi,src/data/source_data.txt,742,742,+ Những tác động tiêu cực của cạnh tranh
text:line,(global),vi,src/data/source_data.txt,743,743,"Khi thực hiện cạnh tranh thiếu lành mạnh, cạnh tranh có thể"
text:line,(global),vi,src/data/source_data.txt,744,744,dẫn tới các tác động tiêu cực như:
text:line,(global),vi,src/data/source_data.txt,745,745,"Một là, cạnh tranh không lành mạnh gây tổn hại đến môi"
text:line,(global),vi,src/data/source_data.txt,746,746,trường kinh doanh.
text:line,(global),vi,src/data/source_data.txt,747,747,Khi các chủ thể thực hiện các biện pháp cạnh tranh thiếu lành
text:line,(global),vi,src/data/source_data.txt,748,748,"mạnh, thậm chí các thủ đoạn xấu để tìm kiếm lợi thế sẽ làm xói"
text:line,(global),vi,src/data/source_data.txt,749,749,"mòn môi trường kinh doanh, thậm chí xói mòn giá trị đạo đức xã"
text:line,(global),vi,src/data/source_data.txt,750,750,"hội. Do đó, các biện pháp, thủ đoạn cạnh tranh thiếu lành mạnh"
text:line,(global),vi,src/data/source_data.txt,751,751,cần được loại trừ.
text:line,(global),vi,src/data/source_data.txt,752,752,"Hai là, cạnh tranh không lành mạnh gây lãng phí nguồn lực xã"
text:line,(global),vi,src/data/source_data.txt,753,753,hội.
text:line,(global),vi,src/data/source_data.txt,754,754,"Để giành ưu thế trong cạnh tranh, có thể có chủ thể chiếm giữ"
text:line,(global),vi,src/data/source_data.txt,755,755,các nguồn lực mà không phát huy vai trò của các nguồn lực đó
text:line,(global),vi,src/data/source_data.txt,756,756,"trong sản xuất kinh doanh, không đưa vào sản xuất để tạo ra hàng"
text:line,(global),vi,src/data/source_data.txt,757,757,"hóa, dịch vụ cho xã hội. Trong những trường hợp như vậy, cạnh"
text:line,(global),vi,src/data/source_data.txt,758,758,Hộp 2.5. Tác động của cạnh tranh
text:line,(global),vi,src/data/source_data.txt,759,759,trong quan điểm của kinh tế học vi mô
text:line,(global),vi,src/data/source_data.txt,760,760,"Với các nguồn lực và công nghệ cho trước của xã hội, ngay"
text:line,(global),vi,src/data/source_data.txt,761,761,cả những nhà lập kế hoạch thành thạo nhất hoặc một chương
text:line,(global),vi,src/data/source_data.txt,762,762,trình tái tổ chức thông minh nhất cũng không thể tìm ra được
text:line,(global),vi,src/data/source_data.txt,763,763,một giải pháp tốt hơn so với thị trường cạnh tranh.
text:line,(global),vi,src/data/source_data.txt,764,764,"Nguồn: P. Samuelson: Kinh tế học, Sđd, t.1, tr. 547."
text:line,(global),vi,src/data/source_data.txt,765,765,tranh đã làm cho nguồn lực xã hội bị lãng phí.
text:line,(global),vi,src/data/source_data.txt,766,766,"Ba là, cạnh tranh không lành mạnh sẽ làm tổn hại phúc lợi của"
text:line,(global),vi,src/data/source_data.txt,767,767,xã hội.
text:line,(global),vi,src/data/source_data.txt,768,768,"Khi các nguồn lực bị lãng phí, cạnh tranh không lành mạnh đã"
text:line,(global),vi,src/data/source_data.txt,769,769,khiến cho phúc lợi xã hội bị tổn thất. Thay vì nếu sử dụng hiệu
text:line,(global),vi,src/data/source_data.txt,770,770,"quả, xã hội sẽ có nhiều cơ hội lựa chọn hơn để thỏa mãn nhu cầu."
